plate_id,trip_id,overspeed_ratio,overspeed_intensity,hard_brake_rate,hard_accel_rate,speed_std,speed_entropy,acc_rms,continuous_over4h_ratio,night_ratio,bridge_tunnel_exposure,city_exposure,density_exposure,n_points,distance_km,duration_h,mean_speed,recon_error_mean,recon_error_p90,n_windows,risk_index,risk_index_ind_only,risk_index_anom_only,grade_q,grade_km,grade,grade_name,is_high_risk
1974492,3003,0.0,0.0,83.97837055172431,139.96395091954054,10.70329860344525,0.9373646306547117,0.08813574007716875,0.0,0.0,0.0,0.0,0.0,54,3.572348427684992,0.45,7.526851851851853,1.14401380221049,1.3779900312423705,3,0.09871458177995796,0.023009376093321585,0.9047619047619048,3,2,2,高风险,0
1974492,3005,0.0,0.0,6.5000498792119386,6.000046042349483,22.153601951284,0.8631085499775747,0.0711712912186346,0.0,0.0,0.0,0.0,0.0,416,199.99846526679437,3.466666666666667,56.788921038930894,0.20438859524205327,0.7592066168785098,25,0.018360788368985057,0.00577505654081271,0.17261904761904762,0,0,0,低风险,0
1974492,3006,0.0,0.0,3.6110738169616656,2.808612968747962,13.396361698579378,0.45321803411904427,0.04462247919607845,0.0,0.0,0.0,0.02771855010660981,0.0,469,249.2333432156904,3.908333333333333,63.631691361403334,0.05402500618345522,0.13149751424789421,29,0.038956390711407225,0.04016855466387223,0.011532738095238096,1,0,0,低风险,0
1974492,3007,0.0,0.0,11.73213179438936,12.465390031538695,21.291286484378173,1.0788464411782512,0.08338345230348668,0.0,0.8053691275167785,0.0,0.0,0.0,298,136.37760196021372,2.4833333333333334,54.561902687054435,0.24982970466630328,0.5702925384044647,18,0.08616075725176105,0.08640970847008976,0.22395833333333334,3,2,2,高风险,0
1974492,4000,0.0,0.0,61.75680803738671,57.00628434220312,23.05698971862426,1.5535003365505642,0.1374930290934068,0.0,0.0,0.0,0.0,0.0,182,42.100621496272865,1.5166666666666666,27.70050975277718,1.010874788869511,1.304428219795227,11,0.08699668821350726,0.014359164056020857,0.8671875,3,2,2,高风险,0
1974492,4001,0.0,0.0,32.24734212465405,26.514481302493326,22.29508270463167,1.4934020367015273,0.12089106846337508,0.0,0.0,0.0,0.0,0.0,400,139.54638439983609,3.3333333333333335,41.4050863109212,0.5822588453690211,0.8652652621269226,24,0.05137692920047509,0.009550829419157143,0.6145833333333334,1,1,1,中风险,0
1974492,4002,0.0,0.0,0.0,0.0,6.5439884945396,0.6881388137135884,0.05379123613608458,0.0,0.0,0.0,0.0,0.0,20,1.5446067742061063,0.16666666666666666,6.789166666666667,0.16084429621696472,0.16084429621696472,1,0.01379254838814883,0.0024338384547638206,0.11830357142857142,0,0,0,低风险,0
1974492,4003,0.0,0.0,24.927433146206234,20.77286095517186,20.56853041171865,1.447282721523839,0.09223099458165812,0.0,0.2680652680652681,0.0,0.0,0.0,429,144.4192018843261,3.575,39.88920708920709,0.2937568279986198,0.46505407989025116,26,0.039312939516547546,0.0313399883097698,0.28348214285714285,1,0,0,低风险,0
1974492,4004,0.0,0.0,12.255238912743728,11.574392306480187,20.784673443182875,1.2435885967044147,0.07972044050541521,0.0,0.0,0.0,0.0,0.0,335,146.87596160432685,2.7916666666666665,52.498255972882845,0.18376222661463543,0.4985692858695984,20,0.01685953591407586,0.0065459163261861325,0.14434523809523808,0,0,0,低风险,0
1974492,4005,0.0,0.0,40.852592482417144,49.023110978900576,22.727546697366943,1.3998078495158583,0.14423256490592998,0.0,0.0,0.0,0.0,0.0,124,36.7173760305566,1.0333333333333334,34.31852237252862,0.8288800439664296,1.3687824249267577,7,0.07208917828150146,0.011935656993608608,0.7898065476190477,2,1,1,中风险,0
1974492,4006,0.0,0.0,24.573174315708915,36.859761473563374,8.597642981683512,0.8690792591839809,0.07204037766986501,0.0,0.0,0.0,0.0,0.0,45,8.138956629308808,0.375,20.07911609463334,0.16469291597604752,0.1787863090634346,2,0.015515291959745246,0.007127690694921121,0.12165178571428571,0,0,0,低风险,0
1974492,4007,0.0,0.0,18.003404636686707,17.336611872364976,20.238319576674822,1.3419019872058398,0.10842336036478355,0.0,0.0,0.0,0.0,0.0,360,149.9716333930547,3.0,49.609098796236076,0.38936460322954436,0.8139916896820071,22,0.03466687395984351,0.007534770221843561,0.39955357142857145,1,0,0,低风险,0
1974492,4008,0.0,0.0,32.620806021151175,34.87051678123056,16.634546202806213,1.0828858183836347,0.1367509650260836,0.0,0.0,0.0,0.0,0.0,248,88.90031712029598,2.066666666666667,42.28164089844568,0.621757901708285,1.2806820154190062,15,0.054646338024085056,0.009270509398874595,0.6581101190476191,2,1,1,中风险,0
1974492,4009,0.0,0.0,43.215859244176784,36.013216036813986,19.87501682815462,1.4650731896770528,0.12437804980903396,0.0,0.0,0.0,0.0,0.0,79,27.767583960781632,0.6583333333333333,41.47618797534302,0.46887341141700745,0.557160347700119,4,0.04207540749762999,0.010733752063364691,0.49367559523809523,1,1,1,中风险,0
1974492,4010,0.0,0.0,23.96618693829723,7.988728979432409,18.382587427515208,1.2319338670060438,0.11321641814325376,0.0,0.0,0.0,0.0,0.0,30,12.51763581634295,0.25,51.19207110241357,0.5506955981254578,0.5506955981254578,1,0.048385913849457125,0.007263346348202106,0.5848214285714286,1,1,1,中风险,0
1974492,4011,0.0,0.0,22.41635885713189,14.944239238087928,16.601672150858054,1.1708963991920802,0.1096262748678013,0.0,0.0,0.0,0.0,0.0,30,13.383083395122991,0.25,50.786927190456595,0.3107214868068695,0.3107214868068695,1,0.027806562993358527,0.006999305969292637,0.3080357142857143,0,0,0,低风险,0
1974492,4012,0.0,0.0,56.12985240184949,56.12985240184949,18.0441631348961,1.2540994652497846,0.12295249361401268,0.0,0.0,0.0,0.0,0.0,17,3.563166326683766,0.14166666666666666,30.06070634767414,0.915002167224884,0.915002167224884,1,0.07918282157509152,0.012978688807907401,0.8329613095238095,2,1,1,中风险,0
